Progress,Duration (in seconds),Finished,Q1,Q2,Q3_1,Q20_1,Q4,Q5,Q18,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9
100,574,TRUE,21,Female,5,4,"$26,000 - 50,000",Yes,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Moderately important,Moderately important,Completely important,Very important,Completely important,Very important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Rarely,Frequently,Occasionally,Rarely,Occasionally,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Not at all,Extremely,Moderately,Moderately,Moderately,Extremely,Extremely,Extremely,Moderately,Moderately,Not at all,Extremely,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,A little,Moderately,Not at all,A little,Moderately,Quite a bit,Moderately,Not at all,A little,A little,Moderately,Not at all
100,2724,TRUE,37,Female,5,3,"$51,000 - 75,000",Yes,Yes,Completely important,Completely important,Very important,Completely important,Very important,Very important,Completely important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Very important,Very important,Completely important,Completely important,Occasionally,Occasionally,Never,Never,Occasionally,Extremely,Not at all,Extremely,Moderately,Not at all,Extremely,Extremely,Moderately,Not at all,Extremely,Extremely,Extremely,Moderately,Extremely,Extremely,Extremely,Moderately,Extremely,Moderately,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely
100,319,TRUE,26,Male,5,5,"$26,000 - 50,000",Yes,No,Completely important,Completely important,Completely important,Very important,Very important,Very important,Moderately important,Very important,Completely important,Very important,Completely important,Completely important,Very important,Moderately important,Very important,Moderately important,Very important,Very important,Completely important,Very important,Completely important,Very important,Occasionally,Frequently,Occasionally,Rarely,Rarely,Moderately,Moderately,Quite a bit,Not at all,A little,Moderately,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Extremely,Not at all,A little,Not at all,Extremely,Not at all,Moderately,Moderately,Not at all,Quite a bit,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Not at all,A little,Moderately
100,1320,TRUE,55,Female,4,4,"$100,000+",Yes,Yes,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Moderately important,Completely important,Completely important,Completely important,Completely important,Completely important,Moderately important,Very important,Very important,Very important,Very important,Very important,Completely important,Completely important,Moderately important,Rarely,Frequently,Rarely,Never,Rarely,Quite a bit,A little,Moderately,A little,Not at all,Moderately,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,A little,Moderately,Extremely,A little,Not at all,Moderately,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,A little,Quite a bit,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Moderately
100,504,TRUE,26,Female,5,2,"$100,000+",Yes,No,Very important,Very important,Completely important,Completely important,Very important,Completely important,Very important,Moderately important,Completely important,Completely important,Completely important,Completely important,Very important,Moderately important,Moderately important,Moderately important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Rarely,Rarely,Occasionally,Never,Never,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Extremely,Extremely,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Extremely,Moderately,Quite a bit,Extremely,A little,Not at all,Not at all,A little
100,224,TRUE,21,Female,4,3,"$0 - 25,000",Yes,No,Completely important,Completely important,Very important,Very important,Very important,Completely important,Very important,Completely important,Very important,Very important,Very important,Completely important,Very important,Moderately important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Rarely,Occasionally,Rarely,Never,Rarely,Quite a bit,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Extremely,Quite a bit,Moderately,Extremely,Moderately,Extremely,Moderately,Moderately,Quite a bit,Extremely,Not at all,Extremely,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately
100,345,TRUE,51,Female,5,3,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Very important,Completely important,Very important,Slightly important,Moderately important,Moderately important,Completely important,Very important,Very important,Very important,Moderately important,Very important,Never,Rarely,Occasionally,Never,Never,Extremely,A little,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,A little,A little,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Extremely,Moderately,Extremely,Extremely,Not at all,Extremely,Moderately,Moderately,Not at all,Extremely,Extremely,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Not at all
100,1345,TRUE,62,Female,5,3,"$100,000+",Yes,Yes,Completely important,Very important,Very important,Very important,Very important,Very important,Very important,Moderately important,Very important,Very important,Very important,Completely important,Very important,Slightly important,Moderately important,Moderately important,Very important,Moderately important,Very important,Moderately important,Very important,Moderately important,Rarely,Occasionally,Frequently,Rarely,Rarely,Moderately,A little,Quite a bit,A little,Not at all,A little,A little,A little,Not at all,Moderately,Moderately,A little,A little,Moderately,A little,Extremely,Not at all,A little,A little,Extremely,A little,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Moderately,Moderately,Not at all,A little,A little,A little,Not at all,Not at all,A little
100,411,TRUE,21,Female,5,2,"$0 - 25,000",No,No,Completely important,Very important,Very important,Moderately important,Very important,Very important,Very important,Moderately important,Moderately important,Moderately important,Very important,Completely important,Very important,Very important,Moderately important,Moderately important,Very important,Very important,Very important,Moderately important,Very important,Very important,Rarely,Occasionally,Rarely,Never,Never,Extremely,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Extremely,Moderately,Not at all,Quite a bit,Extremely,A little,Not at all,Quite a bit,Moderately,Extremely,Not at all,Moderately,Not at all,Not at all,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Moderately,Not at all,A little,Quite a bit,A little,Not at all,Quite a bit,Not at all,Not at all,Moderately,Not at all
100,437,TRUE,23,Female,4,4,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Moderately important,Very important,Very important,Very important,Very important,Moderately important,Moderately important,Completely important,Moderately important,Completely important,Very important,Slightly important,Very important,Moderately important,Slightly important,Very important,Moderately important,Very important,Moderately important,Slightly important,Rarely,Occasionally,Frequently,Never,Frequently,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Quite a bit,Extremely,A little,A little,Not at all,Moderately,Extremely,Quite a bit,Moderately,Not at all,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,A little,Not at all,Not at all,Not at all,A little,Not at all,Not at all,Not at all
100,256,TRUE,23,Female,4,3,"$51,000 - 75,000",No,No,Completely important,Completely important,Very important,Very important,Very important,Very important,Moderately important,Moderately important,Very important,Completely important,Moderately important,Completely important,Slightly important,Slightly important,Completely important,Moderately important,Moderately important,Moderately important,Moderately important,Very important,Very important,Moderately important,Never,Never,Frequently,Never,Occasionally,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Moderately,Moderately,Moderately,Not at all,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Extremely,Moderately,Moderately,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Quite a bit,Moderately,Not at all,Extremely,Extremely,Moderately,Moderately,Extremely,A little,Moderately,Moderately,Not at all
100,435,TRUE,34,Female,5,2,"$51,000 - 75,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Moderately important,Completely important,Completely important,Very important,Completely important,Very important,Very important,Very important,Moderately important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Never,Occasionally,Occasionally,Never,Never,Moderately,Not at all,Quite a bit,Moderately,Not at all,Extremely,Extremely,Quite a bit,Not at all,Quite a bit,Extremely,Moderately,Moderately,Extremely,Not at all,Extremely,Not at all,Not at all,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Moderately
